Borrower_ID,Age,Marital_Status,Employment_Status,Annual_Income,Debt_to_Income_Ratio,Credit_Score,Loan_Amount,Loan_Term_Months,Interest_Rate,Loan_Purpose,Missed_Payments_Last_12M,Credit_Utilization_Ratio,Overdraft_Frequency,Delinquent
5008,24,Single,Contract,42460,16.82,632,11695,60,8.0,Auto,3,20.44,4,1
5009,40,Married,Unemployed,83868,36.9,488,37771,36,5.42,Personal,6,23.42,5,1
5010,30,Single,Employed,54783,19.82,347,41864,12,13.11,Personal,1,33.33,4,1
5011,47,Divorced,Contract,76497,46.47,777,38624,24,5.39,Personal,3,23.56,5,1
5012,39,Single,Unemployed,134760,49.68,658,10267,24,12.3,Auto,4,18.99,5,1
5013,63,Single,Contract,84836,32.53,402,41478,36,17.2,Personal,4,22.27,4,1
5014,39,Divorced,Contract,65911,19.99,825,27018,12,18.6,Auto,0,39.86,3,0
5015,56,Married,Self-Employed,103076,42.26,519,21526,12,19.04,Personal,0,76.85,2,1
5016,33,Divorced,Contract,112777,42.56,785,15786,24,17.96,Auto,3,72.83,5,1
5017,42,Single,Unemployed,139175,16.99,554,12710,24,18.29,Home,3,23.5,2,1
5018,40,Divorced,Self-Employed,141800,22.59,312,21205,12,11.79,Auto,4,20.6,2,1
5019,49,Married,Contract,39465,19.51,684,33949,48,12.8,Personal,3,35.55,0,1
5020,48,Single,Employed,72515,27.05,714,36642,60,18.83,Personal,4,65.56,0,1
5021,51,Single,Contract,114405,15.45,414,37737,48,9.11,Personal,1,42.0,2,1
5022,62,Divorced,Self-Employed,59807,20.03,486,44000,12,18.69,Auto,3,36.63,5,1
5023,42,Divorced,Self-Employed,93453,22.03,577,42396,24,17.12,Home,6,36.24,3,1
5024,24,Divorced,Unemployed,37672,43.5,539,28364,12,6.23,Education,6,34.01,4,1
5025,62,Married,Unemployed,74463,34.87,347,27945,60,8.8,Personal,3,10.48,2,1
5026,36,Married,Employed,83823,24.98,496,10268,48,7.41,Personal,0,53.29,2,1
5027,42,Married,Unemployed,141148,35.8,556,34285,60,19.6,Personal,6,24.36,2,1
5028,25,Divorced,Contract,67207,49.88,817,25973,24,18.32,Education,4,84.65,0,1
5029,49,Divorced,Contract,87497,35.4,714,26628,12,6.57,Education,2,61.51,5,0
5030,52,Single,Unemployed,30944,28.99,763,38348,36,9.4,Education,2,81.63,5,0
5031,51,Single,Contract,25198,30.84,650,27235,60,15.82,Home,2,53.22,2,0
5032,48,Married,Unemployed,141744,16.67,777,28931,36,6.23,Personal,5,75.95,3,1
5033,45,Single,Contract,79499,12.05,386,47102,36,17.25,Education,1,41.18,4,1
5034,58,Divorced,Employed,90756,12.27,676,13243,48,19.81,Home,0,13.61,2,0
5035,38,Married,Unemployed,127010,14.08,584,31808,12,11.0,Education,5,34.73,1,1
5036,32,Single,Contract,63873,23.16,515,38766,60,8.02,Home,1,62.31,2,1
5037,59,Single,Unemployed,66878,44.04,823,26279,60,15.29,Home,5,10.64,3,1
5038,49,Married,Self-Employed,47215,20.35,759,10745,12,13.51,Personal,1,77.54,0,0
5039,22,Single,Employed,46899,45.84,728,31161,48,17.74,Education,4,11.05,5,1
5040,54,Married,Self-Employed,60427,37.76,371,30656,24,19.3,Education,6,43.12,0,1
5041,31,Divorced,Self-Employed,142398,40.58,662,9091,12,7.31,Personal,2,86.53,2,1
5042,34,Married,Self-Employed,149334,33.42,460,36532,12,19.38,Education,6,41.61,3,1
5043,29,Married,Unemployed,57831,15.45,494,18933,60,5.37,Personal,6,70.09,5,1
5044,24,Single,Contract,80419,40.18,600,25218,48,5.3,Home,2,89.25,3,1
5045,38,Divorced,Employed,83880,39.73,309,34869,60,16.39,Home,0,84.29,1,1
5046,36,Single,Self-Employed,131905,37.3,579,44226,48,10.66,Personal,6,49.2,0,1
5047,62,Single,Unemployed,79314,23.94,605,11976,48,9.2,Education,5,40.76,5,1
5048,58,Divorced,Unemployed,140431,48.06,764,49169,24,19.3,Home,3,52.33,0,1
5049,32,Divorced,Self-Employed,111198,34.98,723,19119,36,10.5,Auto,5,63.31,0,1
5050,26,Single,Employed,106207,34.01,382,22206,60,15.72,Auto,1,35.73,2,1
5051,58,Married,Unemployed,143700,10.3,696,28907,36,13.54,Education,0,36.94,4,0
5052,40,Married,Self-Employed,108863,36.5,402,22025,36,7.22,Personal,0,20.95,5,1
5053,35,Divorced,Contract,20215,35.26,374,21180,48,5.33,Auto,1,15.34,0,1
5054,22,Single,Self-Employed,73378,31.65,782,28178,24,6.21,Personal,4,32.75,3,1
5055,42,Married,Unemployed,65488,37.11,639,33406,60,10.76,Home,1,23.23,0,0
5056,63,Married,Self-Employed,57121,42.26,771,10800,12,10.21,Education,3,27.18,5,1
5057,31,Divorced,Unemployed,111487,44.7,721,42577,12,11.98,Personal,6,40.39,5,1
5058,55,Divorced,Contract,38575,38.6,642,39371,24,19.2,Auto,0,46.97,2,0
5059,62,Single,Employed,59867,28.59,323,7609,36,12.82,Personal,5,85.93,3,1
5060,30,Married,Unemployed,135036,16.8,651,18977,60,7.36,Auto,1,54.68,1,0
5061,47,Single,Unemployed,64210,12.34,513,24928,60,8.16,Home,5,64.41,1,1
5062,36,Single,Employed,54087,45.83,720,21817,48,12.24,Personal,1,52.42,4,1
5063,42,Divorced,Self-Employed,137857,45.83,622,15842,12,8.18,Education,0,77.58,0,1
5064,23,Married,Self-Employed,48361,18.71,672,7832,60,13.09,Home,6,30.33,5,1
5065,59,Married,Employed,27188,39.16,792,31488,60,9.38,Education,2,36.19,5,0
5066,41,Single,Unemployed,66077,17.4,775,33825,48,12.84,Education,2,39.3,3,0
5067,40,Married,Unemployed,96194,17.02,805,27365,12,6.3,Home,1,74.3,1,0
5068,48,Married,Self-Employed,99925,21.17,491,16343,12,11.37,Personal,4,86.87,2,1
5069,33,Single,Employed,147863,20.98,760,9962,36,7.72,Personal,5,83.25,1,1
5070,64,Married,Contract,135498,29.95,525,12877,24,8.8,Auto,4,29.63,3,1
5071,35,Married,Unemployed,118881,19.16,369,37137,36,14.59,Home,1,68.51,1,1
5072,62,Married,Contract,148814,28.72,742,19266,12,18.1,Education,2,88.12,2,0
5073,54,Single,Contract,135668,42.15,664,24662,48,17.85,Personal,2,64.07,4,1
5074,58,Married,Unemployed,103278,11.14,550,37218,60,18.9,Personal,2,63.55,5,1
5075,63,Married,Unemployed,143787,32.67,504,31754,60,12.01,Personal,4,11.69,2,1
5076,23,Married,Contract,30298,13.97,655,28137,36,17.05,Personal,3,84.47,4,1
5077,62,Divorced,Employed,93715,30.85,690,11842,12,10.58,Personal,0,49.04,5,0
5078,54,Married,Unemployed,97684,28.25,308,10189,24,18.23,Home,5,19.35,3,1
5079,32,Divorced,Self-Employed,44394,12.41,349,29529,12,16.67,Education,4,71.46,3,1
5080,48,Divorced,Employed,64996,20.63,641,14972,48,18.14,Home,5,85.06,0,1
5081,60,Married,Contract,30952,33.28,301,13584,24,7.6,Personal,0,85.26,5,1
5082,52,Single,Unemployed,64576,48.0,674,45858,24,6.81,Home,1,74.94,1,1
5083,41,Divorced,Employed,62549,26.39,557,18392,12,11.64,Personal,5,14.59,5,1
5084,39,Married,Unemployed,121038,42.52,372,39407,48,16.43,Education,6,11.29,0,1
5085,58,Divorced,Contract,90062,47.58,514,27925,12,15.24,Auto,2,38.93,1,1
5086,28,Divorced,Employed,49143,48.9,452,28528,36,18.53,Personal,4,56.41,1,1
5087,38,Single,Unemployed,66907,36.05,321,27414,36,15.39,Education,6,42.94,3,1
5088,29,Divorced,Contract,110676,15.2,576,17574,48,13.22,Personal,1,17.05,2,1
5089,36,Divorced,Self-Employed,92457,36.0,779,13765,12,17.28,Education,6,52.56,2,1
5090,44,Divorced,Self-Employed,63156,31.43,355,16585,24,7.42,Education,3,64.87,1,1
5091,28,Divorced,Employed,75516,40.3,796,13290,36,7.65,Home,6,68.13,2,1
5092,38,Married,Self-Employed,136501,47.55,339,31580,48,12.33,Home,0,68.61,0,1
5093,57,Single,Employed,74510,18.34,583,24349,24,17.51,Education,0,11.55,5,1
5094,55,Married,Unemployed,63474,27.77,654,22666,24,17.17,Education,1,37.01,5,0
5095,38,Divorced,Contract,36456,49.11,834,32485,60,14.28,Home,1,22.91,2,1
5096,36,Married,Employed,44149,48.28,486,34313,48,8.92,Education,5,56.33,1,1
5097,36,Divorced,Self-Employed,84507,44.97,524,36248,12,10.09,Education,5,66.98,5,1
5098,43,Single,Unemployed,43910,41.54,464,7958,12,16.01,Personal,5,22.02,5,1
5099,39,Single,Employed,44607,19.04,790,46981,24,13.3,Auto,6,77.48,2,1
5100,24,Single,Unemployed,32710,22.55,721,20721,60,7.97,Education,3,55.27,5,1
5101,34,Married,Self-Employed,86552,25.01,611,45391,12,14.09,Education,4,65.58,2,1
5102,29,Single,Self-Employed,58503,42.05,628,21228,24,13.95,Education,3,25.19,2,1
5103,59,Married,Unemployed,90991,18.36,815,47422,60,12.88,Education,0,41.8,3,0
5104,47,Single,Unemployed,126630,21.98,824,7273,60,6.23,Auto,2,68.53,3,0
5105,54,Single,Self-Employed,99376,41.75,767,5373,36,15.16,Auto,5,55.91,0,1
5106,65,Divorced,Self-Employed,135847,11.26,738,29329,36,19.81,Education,2,17.65,1,0
5107,49,Married,Self-Employed,147941,33.89,317,35017,36,17.05,Auto,0,26.02,1,1
5108,38,Married,Contract,41530,42.86,521,19485,36,15.0,Auto,3,77.66,0,1
5109,43,Divorced,Unemployed,40298,38.2,518,8454,60,17.34,Auto,3,42.09,2,1
5110,58,Married,Contract,73514,49.22,672,48908,48,6.26,Auto,4,83.23,5,1
5111,35,Single,Self-Employed,53848,13.9,691,36834,60,17.65,Home,4,56.97,2,1
5112,65,Single,Employed,125832,21.45,529,36027,24,16.3,Home,4,13.82,1,1
5113,27,Divorced,Employed,111985,25.63,827,32643,48,15.35,Auto,6,75.58,4,1
5114,49,Divorced,Contract,46136,15.25,768,9149,60,6.3,Personal,3,59.37,2,1
5115,29,Divorced,Unemployed,71627,40.12,810,48860,12,12.57,Education,5,14.55,0,1
5116,43,Single,Contract,55144,48.09,321,27986,36,6.16,Personal,4,74.48,4,1
5117,59,Married,Self-Employed,106066,41.54,425,36525,36,7.53,Personal,2,20.48,3,1
5118,41,Single,Self-Employed,66907,13.28,471,15907,60,15.2,Home,5,46.82,4,1
5119,29,Single,Unemployed,65306,28.12,582,19665,12,13.35,Personal,0,12.37,5,1
5120,59,Single,Self-Employed,72693,11.46,423,14876,60,14.4,Auto,5,62.38,4,1
5121,62,Married,Unemployed,72474,40.99,533,11567,36,5.79,Personal,0,54.29,3,1
5122,50,Single,Self-Employed,141690,37.04,432,42889,36,17.38,Education,4,11.48,1,1
5123,42,Married,Employed,128819,43.38,577,14811,60,7.38,Auto,4,77.88,2,1
5124,56,Divorced,Contract,72219,47.92,380,40240,48,9.24,Auto,0,89.26,0,1
5125,31,Single,Self-Employed,94643,25.18,658,44469,24,16.36,Personal,5,41.35,3,1
5126,31,Single,Self-Employed,38250,25.65,514,30005,12,6.66,Education,0,66.59,3,1
5127,28,Married,Unemployed,129762,34.82,586,37603,36,18.74,Education,0,69.08,0,1
5128,58,Married,Self-Employed,73983,14.71,684,42574,60,9.19,Home,6,73.33,5,1
5129,44,Married,Employed,36040,27.39,732,37968,36,13.31,Education,3,88.37,3,1
5130,55,Divorced,Self-Employed,50253,39.33,614,45508,48,16.49,Home,4,26.74,1,1
5131,63,Married,Employed,134622,34.47,513,13250,48,15.97,Home,6,53.34,5,1
5132,47,Single,Self-Employed,114554,27.54,592,13681,24,17.98,Home,3,68.92,0,1
5133,65,Single,Contract,30427,28.69,743,26098,60,18.2,Personal,3,32.79,3,1
5134,29,Divorced,Unemployed,25152,20.05,723,27141,36,9.9,Auto,3,41.19,5,1
5135,46,Divorced,Unemployed,71215,17.8,416,18687,60,7.14,Home,1,26.86,0,1
5136,40,Single,Employed,27425,19.24,490,7009,36,14.64,Education,4,85.05,5,1
5137,35,Married,Employed,139989,40.26,478,20187,24,10.03,Education,6,66.13,5,1
5138,35,Divorced,Contract,102549,28.85,655,44128,12,6.21,Home,4,76.63,4,1
5139,30,Divorced,Unemployed,136391,10.96,539,18705,48,5.22,Auto,2,80.67,2,1
5140,22,Divorced,Self-Employed,26469,46.96,783,24444,60,14.58,Personal,1,58.32,4,1
5141,30,Single,Contract,95998,26.9,619,45842,24,13.19,Home,6,44.61,1,1
5142,27,Single,Employed,110139,10.77,523,21367,60,7.97,Home,3,69.96,5,1
5143,34,Divorced,Contract,29195,21.97,363,23602,48,15.1,Personal,4,33.08,2,1
5144,48,Single,Self-Employed,90246,14.31,413,47284,12,5.18,Auto,5,81.85,4,1
5145,33,Single,Unemployed,28322,39.7,802,38068,60,15.68,Auto,5,64.12,4,1
5146,35,Divorced,Unemployed,25492,12.57,339,49557,60,13.99,Personal,0,48.46,1,1
5147,31,Divorced,Unemployed,105708,45.8,809,24660,48,12.78,Personal,0,59.99,2,1
5148,39,Single,Employed,86709,47.86,508,25122,36,8.76,Auto,1,48.86,1,1
5149,39,Divorced,Self-Employed,32072,42.3,813,26728,60,8.94,Education,0,22.42,4,1
5150,30,Divorced,Unemployed,30694,12.21,367,29522,48,18.69,Personal,0,33.37,1,1
5151,59,Married,Unemployed,141726,48.23,617,10944,12,15.04,Home,6,34.07,2,1
5152,24,Married,Contract,46653,14.26,685,15332,48,17.59,Auto,2,81.65,4,0
5153,51,Married,Contract,129304,36.92,724,10728,48,18.89,Education,5,24.96,3,1
5154,30,Divorced,Employed,59503,16.81,804,29049,60,14.43,Personal,0,65.08,2,0
5155,26,Single,Employed,89089,39.1,453,27550,60,14.53,Home,0,40.95,0,1
5156,29,Married,Contract,93077,16.44,632,12790,36,18.31,Personal,0,34.8,3,0
5157,23,Married,Self-Employed,74907,32.56,682,7823,60,9.51,Auto,5,89.99,3,1
5158,22,Married,Unemployed,125813,11.99,589,36415,24,17.6,Education,4,53.44,3,1
5159,43,Single,Contract,49406,16.44,834,21667,36,6.73,Home,5,25.36,4,1
5160,63,Single,Unemployed,109565,46.89,361,19142,48,16.22,Personal,0,21.36,1,1
5161,42,Divorced,Unemployed,45992,23.23,324,33615,24,12.03,Personal,5,74.91,2,1
5162,52,Single,Unemployed,41935,30.3,702,7340,36,6.44,Personal,2,27.98,2,0
5163,36,Divorced,Self-Employed,96664,46.4,815,42507,24,17.61,Auto,5,35.23,5,1
5164,40,Divorced,Contract,102076,21.8,538,17835,24,5.85,Personal,1,82.03,0,1
5165,64,Divorced,Self-Employed,91765,41.1,812,12752,36,14.94,Auto,1,37.46,3,1
5166,30,Divorced,Unemployed,67274,48.04,848,48487,12,16.01,Auto,4,15.04,4,1
5167,63,Married,Unemployed,78094,47.39,543,19007,12,7.64,Home,5,52.43,5,1
5168,44,Married,Contract,121677,32.06,360,15245,24,5.15,Personal,2,25.2,5,1
5169,41,Married,Unemployed,78970,33.76,366,18916,24,19.33,Auto,3,36.02,4,1
5170,34,Divorced,Self-Employed,135140,47.53,401,21712,48,6.7,Home,0,19.15,2,1
5171,24,Divorced,Contract,97281,46.18,531,22992,12,5.08,Education,6,16.04,5,1
5172,63,Married,Employed,33106,39.44,525,12194,48,17.08,Auto,6,58.55,4,1
5173,49,Single,Unemployed,32495,24.72,526,47632,24,17.75,Education,6,84.14,1,1
5174,28,Married,Self-Employed,37206,42.69,684,11556,24,19.03,Home,2,89.93,5,1
5175,64,Single,Employed,37658,22.51,502,37375,36,17.85,Personal,4,28.24,0,1
5176,62,Single,Unemployed,39055,32.43,573,5837,60,13.87,Auto,5,49.06,5,1
5177,55,Divorced,Self-Employed,134001,15.45,534,27702,12,14.42,Personal,5,76.72,3,1
5178,41,Single,Employed,103357,22.06,442,39896,60,9.45,Education,5,28.6,5,1
5179,39,Married,Contract,81387,36.0,491,36779,60,11.24,Home,4,63.74,1,1
5180,22,Married,Self-Employed,128618,13.22,675,47597,48,5.08,Auto,6,38.4,5,1
5181,34,Divorced,Unemployed,21455,21.58,556,45861,36,13.33,Auto,4,54.99,4,1
5182,31,Divorced,Contract,87698,28.82,598,19450,24,15.1,Home,0,87.97,5,1
5183,22,Single,Employed,49792,49.21,351,40714,12,16.86,Personal,1,58.58,0,1
5184,29,Divorced,Self-Employed,21633,29.66,682,42424,48,13.06,Education,1,15.75,3,0
5185,35,Married,Self-Employed,116925,39.45,594,20353,12,10.0,Auto,2,84.5,5,1
5186,52,Married,Self-Employed,22759,41.71,451,20020,60,7.18,Personal,3,16.41,3,1
5187,63,Single,Self-Employed,109670,30.62,329,37150,24,16.87,Home,3,19.76,3,1
5188,36,Married,Self-Employed,58563,15.7,612,33494,60,17.25,Home,6,82.95,5,1
5189,56,Married,Unemployed,26890,18.37,470,18068,60,8.34,Home,6,20.15,0,1
5190,41,Divorced,Self-Employed,51334,45.07,443,36255,36,5.43,Education,2,37.43,2,1
5191,61,Single,Self-Employed,68064,32.39,351,15846,24,15.82,Home,0,12.33,0,1
5192,54,Married,Self-Employed,114473,31.45,324,26350,12,8.8,Home,3,28.03,5,1
5193,39,Divorced,Employed,96846,32.93,586,37594,12,13.01,Personal,5,26.15,1,1
5194,40,Single,Contract,39632,45.34,591,31811,12,8.49,Auto,2,45.03,5,1
5195,37,Married,Employed,42121,44.5,629,26107,36,16.32,Education,1,33.26,4,1
5196,29,Married,Employed,132032,45.14,661,35366,48,14.96,Personal,5,46.01,2,1
5197,58,Single,Unemployed,118503,36.47,493,45568,48,11.21,Home,4,60.74,5,1
5198,28,Divorced,Self-Employed,33937,33.74,824,16829,48,9.17,Education,2,39.85,2,0
5199,59,Divorced,Unemployed,68684,10.71,739,17472,24,12.13,Home,3,33.08,1,1
5200,45,Single,Contract,34711,17.23,599,30830,24,5.8,Personal,5,79.12,4,1
5201,43,Divorced,Unemployed,125612,10.83,475,40343,48,8.25,Home,0,13.98,3,1
5202,44,Divorced,Self-Employed,143541,49.9,588,36264,36,15.24,Home,3,41.48,1,1
5203,42,Single,Employed,72435,10.64,553,24522,12,7.5,Education,6,32.35,0,1
5204,61,Single,Unemployed,54933,46.39,700,23325,48,17.08,Home,2,27.52,5,1
5205,43,Married,Unemployed,124898,14.21,632,24074,24,15.57,Education,1,76.49,3,0
5206,27,Divorced,Unemployed,141870,26.38,789,9031,12,8.13,Personal,4,17.38,3,1
5207,50,Single,Unemployed,123808,15.7,768,47548,48,19.82,Auto,6,15.36,2,1
5208,53,Married,Unemployed,23161,40.72,649,19783,24,19.61,Education,5,72.87,4,1
5209,51,Divorced,Employed,111223,27.41,771,31134,24,16.88,Auto,1,56.05,5,0
5210,25,Married,Unemployed,25058,11.54,776,43633,60,19.22,Home,1,66.69,5,0
5211,57,Divorced,Employed,82113,30.0,509,48536,36,17.96,Home,4,24.81,0,1
5212,54,Married,Employed,117229,25.36,692,47120,60,12.89,Education,1,36.27,5,0
5213,29,Single,Self-Employed,130735,37.42,773,18906,36,9.5,Education,4,37.45,0,1
5214,24,Divorced,Self-Employed,78766,34.67,567,34925,60,7.46,Home,6,61.8,5,1
5215,28,Married,Contract,133297,16.17,341,40692,48,13.6,Home,4,41.49,3,1
5216,36,Divorced,Contract,115991,39.78,763,33028,24,14.35,Education,1,79.09,1,0
5217,52,Single,Contract,21503,10.74,763,28674,36,5.17,Personal,5,54.71,0,1
5218,34,Divorced,Unemployed,122344,30.02,352,11404,12,11.89,Home,6,53.52,1,1
5219,22,Divorced,Contract,98281,10.48,809,36677,60,14.85,Education,0,83.34,1,0
5220,45,Married,Employed,74291,27.06,341,16212,60,14.61,Home,4,12.09,1,1
5221,33,Divorced,Self-Employed,58559,43.64,743,10465,48,9.89,Education,5,76.21,4,1
5222,49,Married,Contract,44008,43.97,663,37628,12,9.48,Home,4,75.0,1,1
5223,34,Divorced,Unemployed,45914,49.42,834,22371,12,14.34,Personal,1,71.95,4,1
5224,26,Married,Contract,120429,20.19,674,34346,48,19.63,Auto,1,45.54,2,0
5225,58,Divorced,Self-Employed,144674,12.21,767,6692,36,9.5,Home,0,70.22,1,0
5226,49,Married,Contract,110157,23.1,445,43482,48,11.89,Auto,3,18.86,4,1
5227,26,Divorced,Contract,73711,31.62,801,20224,12,15.89,Personal,0,83.97,3,0
5228,58,Married,Contract,72654,25.32,347,8432,24,7.4,Personal,5,83.56,5,1
5229,49,Married,Unemployed,48465,30.47,439,21268,36,9.79,Home,0,58.19,0,1
5230,32,Married,Self-Employed,105802,38.16,490,46508,12,7.22,Personal,1,38.88,5,1
5231,23,Divorced,Self-Employed,33881,13.19,493,42302,48,10.0,Auto,1,36.35,2,1
5232,28,Married,Contract,61877,26.63,525,32644,36,17.72,Auto,0,76.28,5,1
5233,33,Married,Unemployed,87008,47.11,793,29296,48,7.29,Home,5,81.95,2,1
5234,34,Single,Contract,33259,21.98,481,38436,60,19.21,Auto,3,13.13,5,1
5235,59,Single,Contract,98340,33.01,416,41175,60,6.93,Education,0,14.79,2,1
5236,59,Single,Contract,32604,36.27,528,48226,48,8.81,Personal,3,66.82,4,1
5237,51,Divorced,Self-Employed,90637,47.12,493,44242,12,7.13,Education,6,77.78,4,1
5238,24,Married,Unemployed,146043,36.85,811,26815,12,15.78,Auto,1,68.42,2,0
5239,33,Divorced,Contract,104067,48.08,535,42248,48,15.98,Education,1,28.56,4,1
5240,22,Single,Self-Employed,138589,13.62,498,15812,48,15.93,Auto,5,34.06,0,1
5241,38,Single,Unemployed,126700,15.64,314,7199,60,19.68,Auto,4,40.01,5,1
5242,34,Single,Self-Employed,93637,29.43,368,45336,24,9.48,Home,0,15.09,2,1
5243,50,Divorced,Self-Employed,72006,28.75,798,19382,24,15.53,Personal,5,60.25,0,1
5244,43,Married,Employed,79820,47.17,388,16634,36,8.39,Personal,5,56.5,4,1
5245,31,Married,Contract,126208,37.82,708,12480,48,9.11,Home,2,60.93,1,0
5246,24,Single,Self-Employed,139258,25.34,577,13112,48,7.34,Home,2,14.46,4,1
5247,53,Married,Self-Employed,35326,19.09,486,30158,24,15.78,Personal,6,78.71,0,1
5248,42,Single,Unemployed,37235,34.53,506,7937,60,7.27,Personal,6,27.96,3,1
5249,23,Married,Self-Employed,123287,38.0,521,47487,60,11.14,Personal,3,23.15,2,1
5250,34,Single,Contract,38286,30.15,492,22982,36,6.85,Auto,6,19.35,3,1
5251,65,Divorced,Unemployed,90381,39.26,641,40571,48,12.49,Home,0,40.35,0,0
5252,63,Single,Contract,87254,27.01,603,40048,48,17.23,Auto,5,41.36,5,1
5253,28,Single,Employed,149447,47.38,656,25836,24,18.24,Personal,0,65.73,4,1
5254,43,Single,Employed,72128,44.27,642,30057,48,12.08,Auto,4,45.49,0,1
5255,35,Married,Employed,34869,49.9,433,44818,24,14.48,Personal,0,31.6,1,1
5256,57,Divorced,Self-Employed,102136,17.24,761,45632,48,9.79,Auto,2,87.2,0,0
5257,54,Married,Self-Employed,54239,31.63,643,44362,60,17.84,Personal,3,55.9,2,1
5258,37,Divorced,Contract,87507,31.12,595,45735,60,17.99,Auto,6,32.4,0,1
5259,47,Single,Unemployed,123335,25.53,335,42426,36,13.94,Personal,2,64.37,1,1
5260,28,Divorced,Employed,44553,46.59,808,35470,48,7.91,Personal,2,28.39,1,1
5261,59,Single,Unemployed,46586,48.14,776,34413,12,10.18,Education,4,20.94,1,1
5262,56,Married,Employed,112442,41.13,759,43531,12,16.81,Home,2,27.63,1,1
5263,30,Divorced,Self-Employed,88165,40.29,821,22042,12,9.56,Personal,3,23.82,2,1
5264,33,Single,Employed,36867,36.87,414,10787,36,9.52,Auto,2,61.76,4,1
5265,44,Single,Unemployed,108771,21.95,717,9796,12,15.18,Personal,3,76.56,0,1
5266,22,Married,Employed,52348,45.6,796,49455,60,17.69,Education,1,11.18,4,1
5267,62,Divorced,Self-Employed,143218,13.81,610,46568,48,5.16,Home,6,49.47,0,1
5268,41,Single,Unemployed,103207,17.12,605,5592,36,9.55,Personal,0,22.66,3,0
5269,57,Married,Contract,146201,38.31,510,47991,36,8.0,Personal,2,36.97,0,1
5270,27,Single,Employed,52933,19.55,463,39661,48,13.04,Education,3,46.58,2,1
5271,46,Married,Contract,137350,34.41,813,48939,24,10.74,Home,6,89.89,0,1
5272,58,Married,Employed,73273,30.3,663,17490,12,18.26,Personal,5,52.01,0,1
5273,26,Married,Contract,34814,47.12,780,8725,24,12.15,Home,4,20.35,3,1
5274,51,Divorced,Unemployed,31685,22.19,697,23362,24,10.01,Personal,4,74.77,5,1
5275,33,Single,Unemployed,121428,20.59,503,45909,48,17.51,Education,6,60.14,2,1
5276,64,Married,Contract,47914,47.97,555,37248,24,8.84,Home,4,23.26,0,1
5277,37,Single,Unemployed,60078,47.93,702,9713,60,11.04,Auto,3,11.61,3,1
5278,59,Single,Contract,53068,46.91,327,29012,48,14.26,Home,3,16.68,3,1
5279,59,Single,Unemployed,56244,48.67,834,49250,12,7.34,Auto,4,84.46,1,1
5280,42,Married,Unemployed,30927,33.98,576,36150,48,5.71,Auto,0,33.79,2,1
5281,28,Married,Unemployed,110823,37.09,622,29589,24,11.34,Education,0,30.51,2,0
5282,37,Single,Employed,77499,16.41,774,30781,48,19.58,Personal,2,72.03,1,0
5283,26,Single,Contract,119177,31.16,773,23605,48,10.64,Home,3,47.79,3,1
5284,33,Married,Unemployed,137252,20.28,794,38420,36,16.74,Personal,1,77.72,5,0
5285,53,Divorced,Contract,120975,46.77,408,13757,60,7.17,Personal,1,32.37,5,1
5286,59,Divorced,Contract,78758,34.37,593,48169,60,6.1,Auto,5,78.33,3,1
5287,57,Single,Unemployed,131003,28.32,711,10915,12,9.41,Personal,4,44.03,1,1
5288,31,Married,Contract,85970,48.46,833,9700,12,10.68,Home,2,46.81,3,1
5289,44,Married,Unemployed,102434,44.21,848,32483,36,6.04,Home,0,36.9,0,1
5290,44,Single,Employed,115583,29.34,731,24620,48,16.49,Personal,0,43.63,4,0
